ticker,title,description,url,publishedAt,sentiment_score,sentiment
MSFT,Stock Market Today: Dow Jones Up As Indexes Seek More Gains; Biotech Soars On Key Approval (Live Coverage),"The Dow Jones Industrial Average rose Monday as indexes sought to add to last week's powerful gains. Dow components on the Magnificent Seven — Apple (AAPL), Amazon.com (AMZN) and Microsoft (MSFT) — were mixed as earnings loom. Meanwhile, Boeing (BA) benefited…",https://biztoc.com/x/5e8de8c18275547d,2025-04-28T15:24:27Z,0.2651515151515152,positive
MSFT,Money Manager Says He’s Buying Microsoft (MSFT) Because ‘Nothing Fundamentally’ Changed for the Company,"We recently published a list of 10 Stocks Everyone’s Talking About as Trump Softens His Tone on China. In this article, we are going to take a look at where ...",https://finance.yahoo.com/news/money-manager-says-buying-microsoft-151508999.html,2025-04-28T15:15:08Z,0.0,neutral
MSFT,How Will MSFT Stock React To Its Upcoming Earnings?,"In anticipation of this announcement, an examination of the company’s historical post-earnings stock performance over the last five years indicates that MSFT recorded ...",https://www.forbes.com/sites/greatspeculations/2025/04/28/how-will-msft-stock-react-to-its-upcoming-earnings/,2025-04-28T14:45:38Z,0.0,neutral
MSFT,The Dow jumps 300 points as tariff chaos brews with Big Tech earnings up next,"U.S. stocks rose Monday as investors geared up for a busy day of earnings across sectors, from pizza to semiconductors and sanitation.",https://finance.yahoo.com/news/tariff-chaos-brews-big-tech-122126671.html,2025-04-28T13:47:44Z,0.175,positive
MSFT,Stocks have had a good bounce. But here’s why this investment manager thinks lows will be retested.,Dan Niles worries that we’ve just seen a bear market rally and valuations are still too high,https://www.marketwatch.com/story/stocks-have-had-a-good-bounce-but-heres-why-this-investment-manager-thinks-lows-will-be-retested-cac54561,2025-04-28T13:30:00Z,0.43,positive
MSFT,"Nvidia, NXP, Domino's, Visa: Stocks to watch today","U.S. stocks were on track for a flat to slightly lower open Monday as investors geared up for a jam-packed week of earnings spanning pizza chains, semiconductor makers, and sanitation giants.Read more...",https://qz.com/nvda-nxp-dpz-v-dow-nasdaq-stocks-to-watch-april-28-1851778061,2025-04-28T12:47:00Z,0.07708333333333334,neutral
MSFT,Tariff chaos brews as Big Tech earnings loom,"U.S. stocks were on track for a flat to slightly lower open Monday as investors geared up for a busy day of earnings across sectors, from pizza to semiconductors and sanitation.Read more...",https://qz.com/stocks-djia-sp500-nasdaq-apple-amazon-meta-nvidia-1851778060,2025-04-28T12:21:26Z,0.06805555555555555,neutral
MSFT,5 Things to Know Before the Stock Market Opens,"News of the day for April 28, 2025",https://www.investopedia.com/5-things-to-know-before-the-stock-market-opens-april-28-2025-11723054,2025-04-28T11:52:28Z,0.0,neutral
MSFT,Is Microsoft (MSFT) the Most Profitable Blue Chip Stock to Buy Now?,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_85f743f9-cc89-4033-99f6-1b5e582ed51d,2025-04-28T10:24:50Z,0.25,positive
MSFT,Microsoft Co. (NASDAQ:MSFT) Shares Bought by JBR Co Financial Management Inc,"JBR Co Financial Management Inc boosted its stake in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 7.8% during the 4th quarter, Holdings Channel.com reports. The firm owned 3,416 shares of the software giant’s stock after purchasing an additional 248…",https://www.etfdailynews.com/2025/04/28/microsoft-co-nasdaqmsft-shares-bought-by-jbr-co-financial-management-inc/,2025-04-28T07:42:55Z,0.04,neutral
MSFT,Microsoft Co. (NASDAQ:MSFT) Shares Acquired by FPC Investment Advisory Inc.,"FPC Investment Advisory Inc. grew its stake in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 59.5% in the 4th quarter, according to the company in its most recent Form 13F filing with the Securities & Exchange Commission. The fund owned 1,455 shares …",https://www.etfdailynews.com/2025/04/28/microsoft-co-nasdaqmsft-shares-acquired-by-fpc-investment-advisory-inc/,2025-04-28T07:42:53Z,0.3,positive
MSFT,Microsoft Co. (NASDAQ:MSFT) Position Lifted by First Horizon Advisors Inc.,"First Horizon Advisors Inc. boosted its position in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 0.3% in the 4th quarter, Holdings Channel.com reports. The institutional investor owned 161,559 shares of the software giant’s stock after buying an add…",https://www.etfdailynews.com/2025/04/28/microsoft-co-nasdaqmsft-position-lifted-by-first-horizon-advisors-inc/,2025-04-28T07:42:52Z,0.225,positive
MSFT,Microsoft Co. (NASDAQ:MSFT) Shares Sold by Sigma Planning Corp,"Sigma Planning Corp lowered its stake in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 6.2% during the 4th quarter, according to the company in its most recent Form 13F filing with the Securities & Exchange Commission. The institutional investor owne…",https://www.etfdailynews.com/2025/04/28/microsoft-co-nasdaqmsft-shares-sold-by-sigma-planning-corp/,2025-04-28T07:42:52Z,0.3,positive
MSFT,Microsoft Co. (NASDAQ:MSFT) Shares Sold by Arbor Investment Advisors LLC,"Arbor Investment Advisors LLC cut its holdings in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 3.3% in the 4th quarter, according to its most recent disclosure with the Securities and Exchange Commission (SEC). The institutional investor owned 8,792…",https://www.etfdailynews.com/2025/04/28/microsoft-co-nasdaqmsft-shares-sold-by-arbor-investment-advisors-llc/,2025-04-28T07:42:51Z,0.2,positive
MSFT,"Wealthspire Advisors LLC Purchases 9,371 Shares of Microsoft Co. (NASDAQ:MSFT)","Wealthspire Advisors LLC lifted its position in Microsoft Co. (NASDAQ:MSFT – Free Report) by 4.2% in the fourth quarter, according to its most recent filing with the Securities and Exchange Commission. The institutional investor owned 231,856 shares of the so…",https://www.etfdailynews.com/2025/04/28/wealthspire-advisors-llc-purchases-9371-shares-of-microsoft-co-nasdaqmsft/,2025-04-28T07:42:51Z,0.225,positive
MSFT,"25,700 Shares in Microsoft Co. (NASDAQ:MSFT) Bought by Nan Fung Trinity HK Ltd.","Nan Fung Trinity HK Ltd. purchased a new stake in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) in the fourth quarter, Holdings Channel.com reports. The institutional investor purchased 25,700 shares of the software giant’s stock, valued at approximatel…",https://www.etfdailynews.com/2025/04/28/25700-shares-in-microsoft-co-nasdaqmsft-bought-by-nan-fung-trinity-hk-ltd/,2025-04-28T07:42:49Z,0.1340909090909091,positive
MSFT,Microsoft Co. (NASDAQ:MSFT) is TCW Group Inc.’s 2nd Largest Position,"TCW Group Inc. boosted its position in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 4.8% during the fourth quarter, Holdings Channel reports. The firm owned 1,630,345 shares of the software giant’s stock after buying an additional 75,251 shares duri…",https://www.etfdailynews.com/2025/04/28/microsoft-co-nasdaqmsft-is-tcw-group-inc-s-2nd-largest-position/,2025-04-28T07:42:49Z,0.04,neutral
MSFT,Market Volatility Is About To Make An Explosive Return,"Analyst’s Disclosure: I/we have a beneficial long position in the shares of MSFT,AMZN,AAPL either through stock ownership, options, or other derivatives. I wrote this article myself, and it expresses my own opinions. I am not receiving compensation for it (ot…",https://biztoc.com/x/3533ca4cf89fb32b,2025-04-28T07:38:13Z,0.14166666666666666,positive
MSFT,Callan Capital LLC Sells 529 Shares of Microsoft Co. (NASDAQ:MSFT),"Callan Capital LLC lessened its holdings in Microsoft Co. (NASDAQ:MSFT – Free Report) by 1.8% in the fourth quarter, Holdings Channel reports. The firm owned 29,016 shares of the software giant’s stock after selling 529 shares during the period. Microsoft acc…",https://www.etfdailynews.com/2025/04/28/callan-capital-llc-sells-529-shares-of-microsoft-co-nasdaqmsft/,2025-04-28T07:08:52Z,0.05,neutral
MSFT,SAM Advisors LLC Acquires 129 Shares of Microsoft Co. (NASDAQ:MSFT),"SAM Advisors LLC raised its stake in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 1.0% during the fourth quarter, HoldingsChannel reports. The fund owned 12,683 shares of the software giant’s stock after acquiring an additional 129 shares during the…",https://www.etfdailynews.com/2025/04/28/sam-advisors-llc-acquires-129-shares-of-microsoft-co-nasdaqmsft/,2025-04-28T07:08:51Z,0.13333333333333333,positive
MSFT,Capital City Trust Co. FL Boosts Stock Holdings in Microsoft Co. (NASDAQ:MSFT),"Capital City Trust Co. FL lifted its stake in Microsoft Co. (NASDAQ:MSFT – Free Report) by 0.9% during the fourth quarter, HoldingsChannel reports. The firm owned 48,257 shares of the software giant’s stock after purchasing an additional 433 shares during the…",https://www.etfdailynews.com/2025/04/28/capital-city-trust-co-fl-boosts-stock-holdings-in-microsoft-co-nasdaqmsft/,2025-04-28T07:08:49Z,0.05,neutral
MSFT,Promising Technology Stocks To Research – April 26th,"NVIDIA, Meta Platforms, Alphabet, Apple, and Microsoft are the five Technology stocks to watch today, according to MarketBeat’s stock screener tool. Error: Response status code does not indicate success: 429 (Too Many Requests). These companies had the highes…",https://www.etfdailynews.com/2025/04/28/promising-technology-stocks-to-research-april-26th/,2025-04-28T06:04:43Z,0.3333333333333333,positive
MSFT,"Prediction: This Stock Will Be Worth More Than Nvidia, Microsoft, and Apple 5 Years From Now",Two companies have sat at or near the top of the list of the world's most valuable companies for the better part of a decade: Apple (AAPL 0.41%) and Microsoft (MSFT 1.21%). The longtime tech giants were recently joined at the top of the list by Nvidia (NVDA 4…,https://biztoc.com/x/972bbac035b13e44,2025-04-28T02:06:01Z,0.3625,positive
MSFT,"Stock market today: S&P 500, Dow, Nasdaq futures slip ahead of huge week of Big Tech earnings, economic data",US futures slip slightly with investors focused on Big Tech earnings for the week ahead.,https://finance.yahoo.com/news/live/stock-market-today-sp-500-dow-nasdaq-futures-slip-ahead-of-huge-week-of-big-tech-earnings-economic-data-234959158.html,2025-04-27T23:49:59Z,0.0866666666666667,neutral
MSFT,"Stock market today: S&P 500, Dow, Nasdaq futures flat ahead of huge week of Big Tech earnings, economic data",US futures were flat on Monday with investors focused on Big Tech earnings for the week ahead.,https://finance.yahoo.com/news/live/stock-market-today-sp-500-dow-nasdaq-futures-flat-ahead-of-huge-week-of-big-tech-earnings-economic-data-234959646.html,2025-04-27T23:49:59Z,0.09166666666666667,neutral
MSFT,Is Microsoft (MSFT) Among the Best Self-Driving Car Stocks to Buy According to Analysts?,"We recently compiled a list of the 11 Best Self-Driving Car Stocks to Buy According to Analysts. In this article, we are going to take a look at where...",https://finance.yahoo.com/news/microsoft-msft-among-best-self-184135823.html,2025-04-27T18:41:35Z,0.6666666666666666,positive
MSFT,Apple's goal this week: Prove it still has its mojo,"The tech giant's earnings report is one of hundreds due this week, the busiest week in an earnings season driven by volatility.",https://www.thestreet.com/investing/stocks/apples-goal-this-week-prove-it-still-has-its-mojo,2025-04-27T16:48:15Z,-0.0625,neutral
MSFT,"Jim Cramer Says Salesforce, Inc. (CRM) Is ‘Much More Disciplined Than The Critics Thought’","We recently published an article titled What Happened After Jim Cramer Talked About These 13 Stocks. In this article, we are going to take a look at where...",https://finance.yahoo.com/news/jim-cramer-says-salesforce-inc-132316009.html,2025-04-27T13:23:16Z,0.25,positive
MSFT,Google's breakup trial is turning into a fight for the future of AI,"Competition for any advantage in the booming artificial intelligence industry is so fierce that the fighting is spilling over into US courtrooms, as happened...",https://finance.yahoo.com/news/googles-breakup-trial-is-turning-into-a-fight-for-the-future-of-ai-130145144.html,2025-04-27T13:01:45Z,-0.3,negative
MSFT,"April jobs report, Big Tech earnings in focus amid stock market recovery: What to know this week","With the stock market in all-out rally mode for the first time since President Trump's tariff announcements, key updates on the health of the US economy and ...",https://finance.yahoo.com/news/april-jobs-report-big-tech-earnings-in-focus-amid-stock-market-recovery-what-to-know-this-week-113503429.html,2025-04-27T11:35:03Z,0.08333333333333333,neutral
MSFT,A Possible Recession Clue And Earnings Bonanza Upcoming,"Removing the tariff noise from economic and earnings releases will take effort. While a recession signal is unlikely, there should be signs of further economic softening.",https://www.forbes.com/sites/bill_stone/2025/04/27/a-possible-recession-clue-and-earnings-bonanza-upcoming/,2025-04-27T11:00:00Z,-0.019999999999999997,neutral
MSFT,Cypress Capital LLC Sells 252 Shares of Microsoft Co. (NASDAQ:MSFT),"Cypress Capital LLC reduced its stake in Microsoft Co. (NASDAQ:MSFT – Free Report) by 5.1% during the fourth quarter, according to the company in its most recent 13F filing with the SEC. The fund owned 4,670 shares of the software giant’s stock after selling …",https://www.etfdailynews.com/2025/04/27/cypress-capital-llc-sells-252-shares-of-microsoft-co-nasdaqmsft/,2025-04-27T07:50:59Z,0.13333333333333333,positive
MSFT,"4,550 Shares in Microsoft Co. (NASDAQ:MSFT) Acquired by Drum Hill Capital LLC","Drum Hill Capital LLC bought a new stake in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) in the 4th quarter, according to its most recent filing with the Securities & Exchange Commission. The fund bought 4,550 shares of the software giant’s stock, valu…",https://www.etfdailynews.com/2025/04/27/4550-shares-in-microsoft-co-nasdaqmsft-acquired-by-drum-hill-capital-llc/,2025-04-27T07:50:59Z,0.20727272727272728,positive
TSLA,"If the U.S. Avoids a Recession, the Mag 7 Will Win Big—and How to Trade While Waiting for Confirmati (Serhii Bondarenko)","Wall Street analysts expect the “Magnificent Seven” tech giants—Apple, Microsoft, Alphabet, Amazon, ...",https://www.finextra.com/blogposting/28366/if-the-us-avoids-a-recession-the-mag-7-will-win-bigand-how-to-trade-while-waiting-for-confirmati,2025-04-29T09:46:08Z,0.9,positive
TSLA,Will Musk's Increased Focus on Tesla Boost Its Stock?,"In This Article:
Tesla (NASDAQ: TSLA) investors received good news in the company's earnings call for the first quarter of 2025.
CEO Elon Musk, who had spent significant amounts of time working for the government's Department of Government Efficiency (DOGE), …",https://biztoc.com/x/00f2c31f8779bbcd,2025-04-29T09:10:17Z,0.30625,positive
TSLA,Airbnb Billionaire Joe Gebbia Buys Over $1 Million Worth Of TSLA Stock Ahead Of Elon Musk's Robotaxi Launch In June,"Billionaire Joe Gebbia, co-founder of Airbnb Inc. (NASDAQ:ABNB), has purchased over 4000 Tesla Inc. (NASDAQ:TSLA) stocks.
What Happened: Gebbia, who is a member of the company's board of directors, purchased 4000 shares at $256.308, as revealed by an SEC fili…",https://biztoc.com/x/eb4944a325bcc4f8,2025-04-29T07:52:10Z,0.09999999999999999,neutral
TSLA,Promising Retail Stocks To Add to Your Watchlist – April 27th,"Tesla, Apple, and Microsoft are the three Retail stocks to watch today, according to MarketBeat’s stock screener tool. Error: Response status code does not indicate success: 429 (Too Many Requests). These companies had the highest dollar trading volume of any…",https://www.etfdailynews.com/2025/04/29/promising-retail-stocks-to-add-to-your-watchlist-april-27th/,2025-04-29T06:36:45Z,0.3333333333333333,positive
TSLA,Best Solar Stocks To Watch Now – April 27th,"Tesla, GE Vernova, and Berkshire Hathaway are the three Solar stocks to watch today, according to MarketBeat’s stock screener tool. Error: Response status code does not indicate success: 429 (Too Many Requests). These companies had the highest dollar trading …",https://www.etfdailynews.com/2025/04/29/best-solar-stocks-to-watch-now-april-27th/,2025-04-29T06:36:45Z,0.6,positive
TSLA,Best Energy Stocks To Follow Today – April 27th,"Tesla, Broadcom, GE Vernova, Vertiv, and Exxon Mobil are the five Energy stocks to watch today, according to MarketBeat’s stock screener tool. Error: Response status code does not indicate success: 429 (Too Many Requests). These companies had the highest doll…",https://www.etfdailynews.com/2025/04/29/best-energy-stocks-to-follow-today-april-27th/,2025-04-29T06:36:44Z,0.6,positive
TSLA,Top Industrial Stocks To Keep An Eye On – April 27th,"Tesla, Broadcom, Micron Technology, Texas Instruments, and Vertiv are the five Industrial stocks to watch today, according to MarketBeat’s stock screener tool. Error: Response status code does not indicate success: 429 (Too Many Requests). These companies had…",https://www.etfdailynews.com/2025/04/29/top-industrial-stocks-to-keep-an-eye-on-april-27th/,2025-04-29T06:36:44Z,0.43333333333333335,positive
TSLA,Automotive Stocks To Keep An Eye On – April 27th,"Tesla, NVIDIA, Taiwan Semiconductor Manufacturing, Costco Wholesale, and Micron Technology are the five Automotive stocks to watch today, according to MarketBeat’s stock screener tool. Error: Response status code does not indicate success: 429 (Too Many Reque…",https://www.etfdailynews.com/2025/04/29/automotive-stocks-to-keep-an-eye-on-april-27th/,2025-04-29T06:02:44Z,0.4,positive
TSLA,Equities Analysts Issue Forecasts for Tesla Q2 Earnings,"Tesla, Inc. (NASDAQ:TSLA – Free Report) – Analysts at William Blair issued their Q2 2025 earnings per share (EPS) estimates for Tesla in a research note issued to investors on Wednesday, April 23rd. William Blair analyst J. Dorsheimer expects that the electri…",https://www.etfdailynews.com/2025/04/29/equities-analysts-issue-forecasts-for-tesla-q2-earnings/,2025-04-29T05:16:58Z,0.4,positive
TSLA,Wedbush Weighs in on Tesla’s Q2 Earnings (NASDAQ:TSLA),"Tesla, Inc. (NASDAQ:TSLA – Free Report) – Wedbush reduced their Q2 2025 earnings estimates for shares of Tesla in a research report issued to clients and investors on Wednesday, April 23rd. Wedbush analyst D. Ives now expects that the electric vehicle produce…",https://www.etfdailynews.com/2025/04/29/wedbush-weighs-in-on-teslas-q2-earnings-nasdaqtsla/,2025-04-29T05:16:55Z,0.4,positive
TSLA,"Brad Gerstner Says ‘No Market’ for Tesla (TSLA) If It Doesn’t Execute on Pricing, Speed","We recently published a list of 10 AI Stocks Investors Are Monitoring After Tariff Shock. In this article, we are going to take a look at where Tesla, Inc. (...",https://finance.yahoo.com/news/brad-gerstner-says-no-market-212542879.html,2025-04-28T21:25:42Z,0.0,neutral
TSLA,"Tesla (NASDAQ: TSLA) Bull, Base, & Bear Price Prediction and Forecast","Shares of Tesla Inc. (NASDAQ:TSLA) may be catching the eye of investors looking for a buy-low opportunity, but if that includes you, proceed with caution. Since reaching its all-time high of $479.86 on Dec. 17, 2024, the stock has plummeted 42.75%, including …",https://biztoc.com/x/6c78928c3ade9a3b,2025-04-28T17:37:52Z,-0.013333333333333355,neutral
TSLA,A Bull Case Theory,,https://biztoc.com/x/3410fb9b84686263,2025-04-28T16:53:31Z,0.0,neutral
TSLA,Tesla May Be Gearing Up for the ‘E80’ in China. Should You Buy or Sell TSLA Stock Here?,,https://biztoc.com/x/717d4601dfec293e,2025-04-28T16:42:40Z,0.0,neutral
TSLA,"Top Stock Movers Now: Nvidia, Tesla, Boeing, and More",U.S. equities were down at midday ahead of key tech earnings scheduled for this week.,https://www.investopedia.com/top-stock-movers-now-nvidia-tesla-boeing-and-more-11723275,2025-04-28T15:57:27Z,0.2111111111111111,positive
TSLA,Turnaround Set to Run Out of Steam Unless Musk Becomes ‘More Normal’,"Shares in EV maker Tesla (TSLA) continued their recovery today but bigger change including a new more focused chief executive may be needed for a longer-term renaissance.
Trump is Still a Distraction
A Financial Times article from its Editorial Board said rep…",https://biztoc.com/x/3e092d70f49dbbf6,2025-04-28T15:47:10Z,0.2143939393939394,positive
TSLA,Analyst Says Tesla (TSLA) ‘May Not Have Hit Rock Bottom Yet’,"We recently published a list of Top 10 Buzzing Stocks You Should Watch Today. In this article, we are going to take a look at where Tesla Inc (NASDAQ:TSLA...",https://finance.yahoo.com/news/analyst-says-tesla-tsla-may-152305412.html,2025-04-28T15:23:05Z,0.25,positive
TSLA,"Tesla Stock Has 73% Upside, According to 1 Wall Street Analyst","In This Article:
Stifel analyst Stephen Gangaro recently cut his price target on Tesla (NASDAQ: TSLA) to $450 from $455, maintaining a buy rating on the stock. A price target cut is never great news, but it's not a material reduction, and the target still imp…",https://biztoc.com/x/5f08492c050cb0db,2025-04-28T14:18:31Z,-0.2,negative
TSLA,Stocks have had a good bounce. But here’s why this investment manager thinks lows will be retested.,Dan Niles worries that we’ve just seen a bear market rally and valuations are still too high,https://www.marketwatch.com/story/stocks-have-had-a-good-bounce-but-heres-why-this-investment-manager-thinks-lows-will-be-retested-cac54561,2025-04-28T13:30:00Z,0.43,positive
TSLA,"A slight sell-off by foreign investors could rock the US stock market, says veteran strategist","The conditions remain in place for another downdraft in the stock market, former Bridgewater CIO Rebecca Patterson warns.",https://finance.yahoo.com/news/a-slight-sell-off-by-foreign-investors-could-rock-the-us-stock-market-says-veteran-strategist-131156839.html,2025-04-28T13:11:56Z,-0.07291666666666666,neutral
TSLA,Dow Jones Futures Dip As Nvidia Slides On New China AI Chip; Tesla Extends Rally,"Futures for the Dow Jones Industrial Average and other major stock indexes edged downward Monday, as Wall Street threatened to snap a four-day winning streak. In stocks, Tesla (TSLA) looked to continue its rally, while Nvidia (NVDA) fell sharply on reports of…",https://biztoc.com/x/b0c948d690ec7871,2025-04-28T12:38:06Z,0.049810606060606055,neutral
TSLA,"Brokerages Set Tesla, Inc. (NASDAQ:TSLA) Price Target at $290.66","Tesla, Inc. (NASDAQ:TSLA – Get Free Report) has received a consensus recommendation of “Hold” from the forty-one analysts that are currently covering the company, MarketBeat.com reports. Nine research analysts have rated the stock with a sell rating, ten have…",https://www.etfdailynews.com/2025/04/28/brokerages-set-tesla-inc-nasdaqtsla-price-target-at-290-66/,2025-04-28T08:05:07Z,0.13333333333333333,positive
TSLA,Promising Electric Vehicle Stocks To Add to Your Watchlist – April 26th,"Tesla, Vale, and Rivian Automotive are the three Electric Vehicle stocks to watch today, according to MarketBeat’s stock screener tool. Error: Response status code does not indicate success: 429 (Too Many Requests). These companies had the highest dollar trad…",https://www.etfdailynews.com/2025/04/28/promising-electric-vehicle-stocks-to-add-to-your-watchlist-april-26th/,2025-04-28T06:37:04Z,0.3333333333333333,positive
TSLA,Analyst Says Tesla (TSLA) Valuation Still ‘Incredibly Rich’ as Chinese Companies ‘Eat’ Its Market Share,"We recently published a list of Top 10 Stocks to Watch Ahead of May. In this article, we are going to take a look at where Tesla, Inc. (NASDAQ:TSLA) stands...",https://finance.yahoo.com/news/analyst-says-tesla-tsla-valuation-183703204.html,2025-04-27T18:37:03Z,0.21875,positive
TSLA,Can Tesla Stock Help Make You a Millionaire?,"In This Article:
It's been a tough year for Tesla (NASDAQ: TSLA), shares of which are down by about 30% year to date and more than 40% below the peak they reached in December. Yet on paper, the stock still doesn't look like a screaming buy. It remains expensi…",https://biztoc.com/x/206466397bbd61d1,2025-04-27T18:08:31Z,-0.014814814814814836,neutral
TSLA,Apple's goal this week: Prove it still has its mojo,"The tech giant's earnings report is one of hundreds due this week, the busiest week in an earnings season driven by volatility.",https://www.thestreet.com/investing/stocks/apples-goal-this-week-prove-it-still-has-its-mojo,2025-04-27T16:48:15Z,-0.0625,neutral
TSLA,Used Tesla Prices Are Plunging. Is This the Final Nail in the Coffin for TSLA Stock?,"Your browser of choice has not been tested for use with Barchart.com. If you have issues, please download one of the browsers listed here.
Less than $10/month! View ALL results for your Stocks, ETFs and Funds Screeners with Barchart Plus.
FREE 30 Day Trial
- …",https://biztoc.com/x/9af82c51511ebd49,2025-04-27T11:07:24Z,0.0638888888888889,neutral
TSLA,A Possible Recession Clue And Earnings Bonanza Upcoming,"Removing the tariff noise from economic and earnings releases will take effort. While a recession signal is unlikely, there should be signs of further economic softening.",https://www.forbes.com/sites/bill_stone/2025/04/27/a-possible-recession-clue-and-earnings-bonanza-upcoming/,2025-04-27T11:00:00Z,-0.019999999999999997,neutral
TSLA,Alphabet Q1: The Top Risk-Averse Stock Positioned For A 2026 Boom,"Analyst’s Disclosure: I/we have a beneficial long position in the shares of NVDA, AMD, TSLA either through stock ownership, options, or other derivatives. I wrote this article myself, and it expresses my own opinions. I am not receiving compensation for it (o…",https://biztoc.com/x/53ddc00242fb1505,2025-04-27T07:34:22Z,0.23125,positive
TSLA,Electric Vehicle Stocks To Watch Today – April 25th,"Tesla, Baidu, and Rivian Automotive are the three Electric Vehicle stocks to watch today, according to MarketBeat’s stock screener tool. Error: Response status code does not indicate success: 429 (Too Many Requests). These companies had the highest dollar tra…",https://www.etfdailynews.com/2025/04/27/electric-vehicle-stocks-to-watch-today-april-25th/,2025-04-27T06:36:43Z,0.4,positive
TSLA,Warren Buffett’s Wealth Surges $24 Billion As Tech Gets Hammered,"Warren Buffett does not own shares in the Magnificent Seven except for Apple (NASDAQ: AAPL). Over the last several quarters, he has looked like a genius as he has cut his ownership of Apple’s shares. For example, Tesla’s (NASDAQ: TSLA) stock is down 29% this …",https://biztoc.com/x/34a35948627b81da,2025-04-26T14:13:54Z,0.10888888888888888,positive
TSLA,Experts sound alarm on Elon Musk's misguided Tesla plan,"has been facing an increasing number of challenges since 2025 began. Between the ongoing threat posed by the trade war and the anti-brand sentiment sparked by Elon Musk’s political affiliations, it has proven increasingly difficult for TSLA stock to garner su…",https://biztoc.com/x/3c4b8542fce1a4a5,2025-04-26T13:06:46Z,-0.033333333333333326,neutral
TSLA,"Tesla, Inc. (TSLA) Bets on Full Self-Driving and Optimus Robots as AI Future Accelerates","We recently published a list of 10 AI Stocks That Will Skyrocket. In this article, we are going to take a look at where Tesla, Inc. (NASDAQ:TSLA) stands...",https://finance.yahoo.com/news/tesla-inc-tsla-bets-full-121650688.html,2025-04-26T12:16:50Z,0.11666666666666665,positive
TSLA,Promising Industrial Stocks Worth Watching – April 24th,"Tesla, Broadcom, Texas Instruments, Micron Technology, and Thermo Fisher Scientific are the five Industrial stocks to watch today, according to MarketBeat’s stock screener tool. Industrial stocks are shares of companies whose primary business involves produci…",https://www.etfdailynews.com/2025/04/26/promising-industrial-stocks-worth-watching-april-24th/,2025-04-26T09:32:46Z,0.3,positive
TSLA,Tesla (NASDAQ:TSLA) Given Sell Rating at Guggenheim,"Tesla (NASDAQ:TSLA – Get Free Report)‘s stock had its “sell” rating restated by Guggenheim in a note issued to investors on Thursday,Benzinga reports. They presently have a $170.00 price target on the electric vehicle producer’s stock. Guggenheim’s price targ…",https://www.etfdailynews.com/2025/04/26/tesla-nasdaqtsla-given-sell-rating-at-guggenheim/,2025-04-26T08:50:47Z,0.2,positive
TSLA,Why Tesla Inc. (TSLA) Went Up On Friday,"We recently published a list of These 10 Firms Led Friday’s Rally, Here’s Why. In this article, we are going to take a look at where Tesla Inc. (NASDAQ:TSLA)...",https://finance.yahoo.com/news/why-tesla-inc-tsla-went-084246518.html,2025-04-26T08:42:46Z,0.0,neutral
TSLA,Benchmark Reiterates Buy Rating for Tesla (NASDAQ:TSLA),"Benchmark restated their buy rating on shares of Tesla (NASDAQ:TSLA – Free Report) in a report published on Wednesday, Marketbeat reports. The brokerage currently has a $350.00 price target on the electric vehicle producer’s stock. TSLA has been the topic of …",https://www.etfdailynews.com/2025/04/26/benchmark-reiterates-buy-rating-for-tesla-nasdaqtsla/,2025-04-26T07:34:55Z,0.2,positive
TSLA,Royal Bank of Canada Has Lowered Expectations for Tesla (NASDAQ:TSLA) Stock Price,"Tesla (NASDAQ:TSLA – Free Report) had its price target lowered by Royal Bank of Canada from $314.00 to $307.00 in a research report report published on Wednesday,Benzinga reports. The firm currently has an outperform rating on the electric vehicle producer’s …",https://www.etfdailynews.com/2025/04/26/royal-bank-of-canada-has-lowered-expectations-for-tesla-nasdaqtsla-stock-price-2/,2025-04-26T07:34:48Z,0.06666666666666667,neutral
TSLA,Mizuho Has Lowered Expectations for Tesla (NASDAQ:TSLA) Stock Price,"Tesla (NASDAQ:TSLA – Free Report) had its price objective decreased by Mizuho from $375.00 to $325.00 in a research report sent to investors on Wednesday morning,Benzinga reports. Mizuho currently has an outperform rating on the electric vehicle producer’s st…",https://www.etfdailynews.com/2025/04/26/mizuho-has-lowered-expectations-for-tesla-nasdaqtsla-stock-price-2/,2025-04-26T07:34:48Z,0.0,neutral
TSLA,Cantor Fitzgerald Cuts Tesla (NASDAQ:TSLA) Price Target to $355.00,"Tesla (NASDAQ:TSLA – Free Report) had its price target trimmed by Cantor Fitzgerald from $425.00 to $355.00 in a research report report published on Wednesday,Benzinga reports. The firm currently has an overweight rating on the electric vehicle producer’s sto…",https://www.etfdailynews.com/2025/04/26/cantor-fitzgerald-cuts-tesla-nasdaqtsla-price-target-to-355-00/,2025-04-26T07:34:48Z,0.06666666666666667,neutral
